Image_file,set,treatment,plant,rep,leaf,petioleLength,bladeLength,bladeWidth,bladeArea,bladePerimeter,bladeCircularity,,
2016moreSASmut_exp9002.tif (blue),I,sun,npr2/3/4,3,2,5.521,6.423,4.844,24.439,34.121,0.264,,
2016moreSASmut_exp9002.tif (blue),I,sun,npr2/3/4,3,3,9.415,12.419,8.785,85.684,44.45,0.545,,
2016moreSASmut_exp9002.tif (blue),I,sun,npr2/3/4,3,4,8.405,14.438,10.029,113.727,49.107,0.593,,
2016moreSASmut_exp9002.tif (blue),I,sun,npr2/3/4,3,5,10.006,19.01,11.184,166.982,65.701,0.486,,
2016moreSASmut_exp9002.tif (blue),I,sun,npr2/3/4,3,6,12.032,19.837,11.632,181.231,64.008,0.556,,
2016moreSASmut_exp9002.tif (blue),I,sun,npr2/3/4,3,7,8.897,25.042,12.015,236.313,77.47,0.495,,
2016moreSASmut_exp9002.tif (blue),I,sun,npr2/3/4,3,8,9.795,26.267,12.644,260.851,80.01,0.512,,
2016moreSASmut_exp9002.tif (blue),I,sun,npr2/3/4,3,9,3.485,21.858,9.131,156.747,64.601,0.472,,
2016moreSASmut_exp9002.tif (blue),I,sun,npr2/3/4,3,10,2.85,23.735,9.971,185.872,71.205,0.461,,
2016moreSASmut_exp9003.tif (blue),I,sun,Col,1,1,6.086,9.594,8.619,64.95,36.661,0.607,,
2016moreSASmut_exp9003.tif (blue),I,sun,Col,1,2,5.83,7.972,7.445,46.615,38.523,0.395,,
2016moreSASmut_exp9003.tif (blue),I,sun,Col,1,3,9.94,15.163,11.68,139.1,55.203,0.574,,
2016moreSASmut_exp9003.tif (blue),I,sun,Col,1,4,10.182,14.512,11.996,136.727,54.779,0.573,,
2016moreSASmut_exp9003.tif (blue),I,sun,Col,1,5,11.295,13.978,7.903,86.756,47.244,0.488,,
2016moreSASmut_exp9003.tif (blue),I,sun,Col,1,6,13.326,21.716,14.358,244.887,73.575,0.568,,
2016moreSASmut_exp9003.tif (blue),I,sun,Col,1,7,11.412,20.545,13.667,220.537,70.527,0.557,,
2016moreSASmut_exp9003.tif (blue),I,sun,Col,1,8,11.919,22.35,12.453,218.598,72.305,0.525,,
2016moreSASmut_exp9003.tif (blue),I,sun,Col,1,9,9.358,22.216,10.525,183.647,67.733,0.503,,
2016moreSASmut_exp9003.tif (blue),I,sun,Col,1,10,9.176,21.45,10.462,176.251,68.072,0.478,,
2016moreSASmut_exp9003.tif (blue),I,sun,Col,1,11,4.841,19.052,6.984,104.507,53.34,0.462,,
2016moreSASmut_exp9003.tif (blue),I,sun,npr4,3,1,5.368,7.75,7.116,43.31,31.073,0.564,,
2016moreSASmut_exp9003.tif (blue),I,sun,npr4,3,2,6.762,8.539,7.925,53.145,33.274,0.603,,
2016moreSASmut_exp9003.tif (blue),I,sun,npr4,3,3,7.925,10.2,8.125,65.091,36.83,0.603,,
2016moreSASmut_exp9003.tif (blue),I,sun,npr4,3,4,10.474,12.398,10.945,106.577,48.937,0.559,,
2016moreSASmut_exp9003.tif (blue),I,sun,npr4,3,5,11.275,16.849,11.016,145.785,58.928,0.528,,
2016moreSASmut_exp9003.tif (blue),I,sun,npr4,3,6,12.25,20.087,11.336,178.842,66.294,0.511,,
2016moreSASmut_exp9003.tif (blue),I,sun,npr4,3,7,12.045,20.58,11.789,190.544,66.463,0.542,,
2016moreSASmut_exp9003.tif (blue),I,sun,npr4,3,8,9.13,22.162,11.314,196.939,70.273,0.501,,
2016moreSASmut_exp9003.tif (blue),I,sun,npr4,3,9,8.886,23.077,10.779,195.378,71.882,0.475,,
2016moreSASmut_exp9003.tif (blue),I,sun,npr4,3,10,4.487,20.57,8.393,135.593,61.976,0.444,,
2016moreSASmut_exp9003.tif (blue),I,sun,npr4,3,11,1.509,18.705,7.089,104.141,55.118,0.431,,
2016moreSASmut_exp9003.tif (blue),I,sun,npr3/4,1,1,5.761,8.933,7.873,55.238,33.528,0.617,,
2016moreSASmut_exp9003.tif (blue),I,sun,npr3/4,1,4,7.397,12.023,10.279,97.063,48.345,0.522,,
2016moreSASmut_exp9003.tif (blue),I,sun,npr3/4,1,5,5.963,12.416,9.176,89.475,42.926,0.61,,
2016moreSASmut_exp9003.tif (blue),I,sun,npr3/4,1,6,6.749,15.389,9.675,116.935,51.139,0.562,,
2016moreSASmut_exp9003.tif (blue),I,sun,npr3/4,1,7,5.369,17.264,10.985,148.946,58.843,0.541,,
2016moreSASmut_exp9003.tif (blue),I,sun,npr3/4,1,8,2.87,16.8,9.222,121.683,59.351,0.434,,
2016moreSASmut_exp9003.tif (blue),I,sun,npr3/4,1,9,1.719,20.517,10.264,165.389,66.887,0.465,,
2016moreSASmut_exp9004.tif (blue),I,shade,npr3,1,1,5.777,8.295,7.742,50.435,36.745,0.469,,
2016moreSASmut_exp9004.tif (blue),I,shade,npr3,1,4,8.917,13.041,11.051,113.184,51.223,0.542,,
2016moreSASmut_exp9004.tif (blue),I,shade,npr3,1,5,10.943,16.663,11.515,150.697,57.997,0.563,,
2016moreSASmut_exp9004.tif (blue),I,shade,npr3,1,6,9.807,18.493,12.845,186.571,64.093,0.571,,
2016moreSASmut_exp9004.tif (blue),I,shade,npr3,1,7,8.9,22.968,12.541,226.224,75.438,0.5,,
2016moreSASmut_exp9004.tif (blue),I,shade,npr3,1,8,4.838,21.904,13.032,224.207,76.031,0.487,,
2016moreSASmut_exp9004.tif (blue),I,shade,npr3,1,9,3.99,21.858,11.416,195.989,71.713,0.479,,
2016moreSASmut_exp9004.tif (blue),I,shade,npr3,1,10,1.303,21.07,9.899,163.81,66.548,0.465,,
2016moreSASmut_exp9004.tif (blue),I,shade,npr4,1,1,6.503,7.689,6.488,39.177,29.125,0.58,,
2016moreSASmut_exp9004.tif (blue),I,shade,npr4,1,2,7.894,10.165,7.499,59.867,38.185,0.516,,
2016moreSASmut_exp9004.tif (blue),I,shade,npr4,1,3,11.829,17.909,10.542,148.276,60.113,0.516,,
2016moreSASmut_exp9004.tif (blue),I,shade,npr4,1,4,12.186,17.254,10.421,141.224,59.182,0.507,,
2016moreSASmut_exp9004.tif (blue),I,shade,npr4,1,5,9.899,20.936,10.56,173.641,71.035,0.432,,
2016moreSASmut_exp9004.tif (blue),I,shade,npr4,1,6,11.79,24.265,13.132,250.261,79.079,0.503,,
2016moreSASmut_exp9004.tif (blue),I,shade,npr4,1,7,9.531,23.148,10.297,187.202,70.019,0.48,,
2016moreSASmut_exp9004.tif (blue),I,shade,npr4,1,8,4.212,20.244,9.851,156.627,52.423,0.716,,
2016moreSASmut_exp9004.tif (blue),I,shade,npr4,1,9,4.241,22.643,9.692,172.365,69.088,0.454,,
2016moreSASmut_exp9004.tif (blue),I,shade,npr4,1,10,0.87,18.333,7.473,107.606,55.372,0.441,,
2016moreSASmut_exp9004.tif (blue),I,shade,npr3/4,1,1,6.427,8.085,7.925,50.322,33.951,0.549,,
2016moreSASmut_exp9004.tif (blue),I,shade,npr3/4,1,2,4.966,7.811,5.15,31.595,31.496,0.4,,
2016moreSASmut_exp9004.tif (blue),I,shade,npr3/4,1,3,5.54,11.404,8.005,71.704,47.837,0.394,,
2016moreSASmut_exp9004.tif (blue),I,shade,npr3/4,1,4,4.652,14.296,9.963,111.865,58.335,0.413,,
2016moreSASmut_exp9004.tif (blue),I,shade,npr3/4,1,5,10.299,13.304,9.17,95.817,47.413,0.536,,
2016moreSASmut_exp9004.tif (blue),I,shade,npr3/4,1,6,13.346,20.929,14.453,237.577,72.136,0.574,,
2016moreSASmut_exp9004.tif (blue),I,shade,npr3/4,1,7,10.397,25.388,15.02,299.489,83.82,0.536,,
2016moreSASmut_exp9004.tif (blue),I,shade,npr3/4,1,8,8.009,21.408,13.602,228.706,78.401,0.468,,
2016moreSASmut_exp9004.tif (blue),I,shade,npr3/4,1,9,10.72,29.393,15.162,350.024,94.827,0.489,,
2016moreSASmut_exp9004.tif (blue),I,shade,npr3/4,1,10,3.855,26.229,11.619,239.345,82.127,0.446,,
2016moreSASmut_exp9004.tif (blue),I,shade,npr2/3/4,1,1,6.591,7.75,5.221,31.778,34.459,0.336,,
2016moreSASmut_exp9004.tif (blue),I,shade,npr2/3/4,1,2,7.417,8.596,6.446,43.52,40.809,0.328,,
2016moreSASmut_exp9004.tif (blue),I,shade,npr2/3/4,1,3,9.351,15.782,10.11,125.315,53.171,0.557,,
2016moreSASmut_exp9004.tif (blue),I,shade,npr2/3/4,1,4,8.114,18.656,7.878,115.426,54.695,0.485,,
2016moreSASmut_exp9004.tif (blue),I,shade,npr2/3/4,1,5,10.819,20.967,11.947,196.731,69.596,0.51,,
2016moreSASmut_exp9004.tif (blue),I,shade,npr2/3/4,1,6,10.521,23.265,11.877,217.014,74.676,0.489,,
2016moreSASmut_exp9004.tif (blue),I,shade,npr2/3/4,1,7,6.958,21.486,10.613,179.093,83.312,0.324,,
2016moreSASmut_exp9004.tif (blue),I,shade,npr2/3/4,1,8,4.046,20.629,9.503,153.973,64.77,0.461,,
2016moreSASmut_exp9004.tif (blue),I,shade,npr2/3/4,1,9,0.615,16.485,7.419,96.059,58.843,0.349,,
2016moreSASmut_exp9005.tif (blue),I,shade,npr4,2,1,4.589,6.18,5.336,25.903,23.453,0.592,,
2016moreSASmut_exp9005.tif (blue),I,shade,npr4,2,2,5.379,6.636,5.594,29.158,29.972,0.408,,
2016moreSASmut_exp9005.tif (blue),I,shade,npr4,2,3,5.263,5.281,4.362,18.093,22.606,0.445,,
2016moreSASmut_exp9005.tif (blue),I,shade,npr4,2,4,9.525,9.748,9.152,70.068,42.333,0.491,,
2016moreSASmut_exp9005.tif (blue),I,shade,npr4,2,5,9.308,15.696,10.741,132.414,53.509,0.581,,
2016moreSASmut_exp9005.tif (blue),I,shade,npr4,2,6,10.162,18.972,9.776,145.674,59.69,0.514,,
2016moreSASmut_exp9005.tif (blue),I,shade,npr4,2,7,8.308,19.984,10.077,158.168,62.738,0.505,,
2016moreSASmut_exp9005.tif (blue),I,shade,npr4,2,8,5.696,20.178,9.953,157.733,63.415,0.493,,
2016moreSASmut_exp9005.tif (blue),I,shade,npr4,2,9,4.11,18.652,8.819,129.191,58.759,0.47,,
2016moreSASmut_exp9005.tif (blue),I,shade,npr4,2,10,1.985,17.441,8.161,111.794,55.033,0.464,,
2016moreSASmut_exp9005.tif (blue),I,shade,npr4,2,11,0.787,12.503,6.115,60.05,40.471,0.461,,
2016moreSASmut_exp9005.tif (blue),I,shade,npr2/3/4,2,1,6.779,9.069,8.481,60.41,38.1,0.523,,
2016moreSASmut_exp9005.tif (blue),I,shade,npr2/3/4,2,4,5.608,12.793,7.678,77.145,48.26,0.416,,
2016moreSASmut_exp9005.tif (blue),I,shade,npr2/3/4,2,5,6.092,12.107,8.864,84.283,49.361,0.435,,
2016moreSASmut_exp9005.tif (blue),I,shade,npr2/3/4,2,6,4.093,14.927,10.049,117.81,72.559,0.281,,
2016moreSASmut_exp9005.tif (blue),I,shade,npr2/3/4,2,7,6.774,22.837,14.171,254.184,79.079,0.511,,
2016moreSASmut_exp9005.tif (blue),I,shade,npr2/3/4,2,8,4.14,21.262,11.074,184.93,69.342,0.483,,
2016moreSASmut_exp9005.tif (blue),I,shade,npr2/3/4,2,9,4.652,24.083,11.908,225.245,78.571,0.459,,
2016moreSASmut_exp9005.tif (blue),I,shade,npr2/3/4,2,10,1.905,19.89,8.846,138.184,62.061,0.451,,
2016moreSASmut_exp9005.tif (blue),I,shade,npr4,3,3,7.801,13.213,9.473,98.301,47.159,0.555,,
2016moreSASmut_exp9005.tif (blue),I,shade,npr4,3,4,9.582,15.616,10.107,123.955,52.917,0.556,,
2016moreSASmut_exp9005.tif (blue),I,shade,npr4,3,5,10.298,14.634,11.48,131.951,63.161,0.416,,
2016moreSASmut_exp9005.tif (blue),I,shade,npr4,3,6,12.49,20.314,13.36,213.148,70.697,0.536,,
2016moreSASmut_exp9005.tif (blue),I,shade,npr4,3,7,9.435,16.979,10.836,144.498,70.019,0.37,,
2016moreSASmut_exp9005.tif (blue),I,shade,npr4,3,8,9.502,24.57,13.51,260.706,80.603,0.504,,
2016moreSASmut_exp9005.tif (blue),I,shade,npr4,3,9,6.574,26.955,13.298,281.525,87.461,0.462,,
2016moreSASmut_exp9005.tif (blue),I,shade,npr4,3,10,1.76,23.464,10.54,194.242,73.914,0.447,,
2016moreSASmut_exp9005.tif (blue),I,shade,npr2/3/4,3,1,6.582,7.942,5.96,37.177,34.798,0.386,,
2016moreSASmut_exp9005.tif (blue),I,shade,npr2/3/4,3,2,9.165,12.499,8.375,82.21,48.091,0.447,,
2016moreSASmut_exp9005.tif (blue),I,shade,npr2/3/4,3,3,9.206,13.28,9.851,102.745,47.583,0.57,,
2016moreSASmut_exp9005.tif (blue),I,shade,npr2/3/4,3,4,13.784,22.225,13.152,229.573,75.438,0.507,,
2016moreSASmut_exp9005.tif (blue),I,shade,npr2/3/4,3,5,11.137,19.459,12.533,191.544,65.955,0.553,,
2016moreSASmut_exp9005.tif (blue),I,shade,npr2/3/4,3,6,10.415,28.133,13.212,291.935,88.392,0.47,,
2016moreSASmut_exp9005.tif (blue),I,shade,npr2/3/4,3,7,11.369,29.223,13.728,315.087,94.742,0.441,,
2016moreSASmut_exp9005.tif (blue),I,shade,npr2/3/4,3,8,12.61,24.62,13.372,258.573,79.925,0.509,,
2016moreSASmut_exp9005.tif (blue),I,shade,npr2/3/4,3,9,7.515,30.145,11.349,268.684,93.049,0.39,,
2016moreSASmut_exp9005.tif (blue),I,shade,npr2/3/4,3,10,7.825,28.732,12.195,275.202,87.969,0.447,,
2016moreSASmut_exp9006.tif (blue),I,shade,Col,1,1,4.312,6.796,5.64,30.1,28.025,0.482,,
2016moreSASmut_exp9006.tif (blue),I,shade,Col,1,2,4.329,7.377,5.734,33.226,26.924,0.576,,
2016moreSASmut_exp9006.tif (blue),I,shade,Col,1,3,7.033,13.611,7.812,83.512,43.265,0.561,,
2016moreSASmut_exp9006.tif (blue),I,shade,Col,1,4,7.004,11.34,10.697,95.276,49.445,0.49,,
2016moreSASmut_exp9006.tif (blue),I,shade,Col,1,5,4.999,15.261,10.75,128.851,52.747,0.582,,
2016moreSASmut_exp9006.tif (blue),I,shade,Col,1,6,13.608,21.088,14.959,247.749,73.321,0.579,,
2016moreSASmut_exp9006.tif (blue),I,shade,Col,1,7,7.699,24.244,14.294,272.173,79.333,0.543,,
2016moreSASmut_exp9006.tif (blue),I,shade,Col,1,8,9.716,26.731,15.413,323.594,88.9,0.515,,
2016moreSASmut_exp9006.tif (blue),I,shade,Col,1,9,6.987,26.945,13.536,286.453,86.275,0.484,,
2016moreSASmut_exp9006.tif (blue),I,shade,Col,1,10,4.624,26.602,11.546,241.238,80.941,0.463,,
2016moreSASmut_exp9006.tif (blue),I,shade,Col,1,11,4.035,25.241,11.011,218.293,77.131,0.461,,
2016moreSASmut_exp9006.tif (blue),I,shade,npr2/3/4,4,1,4.906,7.749,5.975,36.367,33.359,0.411,,
2016moreSASmut_exp9006.tif (blue),I,shade,npr2/3/4,4,2,5.669,7.795,6.601,40.409,29.549,0.582,,
2016moreSASmut_exp9006.tif (blue),I,shade,npr2/3/4,4,3,9.212,11.573,6.25,56.812,44.027,0.368,,
2016moreSASmut_exp9006.tif (blue),I,shade,npr2/3/4,4,4,8.784,15.471,9.761,118.6,53.594,0.519,,
2016moreSASmut_exp9006.tif (blue),I,shade,npr2/3/4,4,5,10.718,15.992,11.375,142.872,58.251,0.529,,
2016moreSASmut_exp9006.tif (blue),I,shade,npr2/3/4,4,6,12.455,21.478,13.169,222.152,72.983,0.524,,
2016moreSASmut_exp9006.tif (blue),I,shade,npr2/3/4,4,7,4.047,22.827,11.938,214.026,72.39,0.513,,
2016moreSASmut_exp9006.tif (blue),I,shade,npr2/3/4,4,8,7.305,23.703,11.872,221.017,80.687,0.427,,
2016moreSASmut_exp9006.tif (blue),I,shade,npr2/3/4,4,9,2.201,30.879,12.187,295.555,99.399,0.376,,
2016moreSASmut_exp9006.tif (blue),I,shade,npr2/3/4,4,10,6.392,24.262,8.78,167.303,75.184,0.372,,
2016moreSASmut_exp9006.tif (blue),I,shade,npr2/3/4,4,11,1.29,26.134,9.737,199.86,79.502,0.397,,
2016moreSASmut_exp9006.tif (blue),I,shade,npr3,3,1,6.18,8.243,6.888,44.595,32.004,0.547,,
2016moreSASmut_exp9006.tif (blue),I,shade,npr3,3,2,7.483,8.805,7.171,49.595,35.475,0.495,,
2016moreSASmut_exp9006.tif (blue),I,shade,npr3,3,4,11.319,15.635,12.115,148.767,56.727,0.581,,
2016moreSASmut_exp9006.tif (blue),I,shade,npr3,3,5,13.915,19.258,13.921,210.564,69.427,0.549,,
2016moreSASmut_exp9006.tif (blue),I,shade,npr3,3,6,12.91,20.039,13.614,214.272,71.12,0.532,,
2016moreSASmut_exp9006.tif (blue),I,shade,npr3,3,7,11.679,26.514,15.404,320.775,88.815,0.511,,
2016moreSASmut_exp9006.tif (blue),I,shade,npr3,3,9,11.242,29.583,11.862,275.6,97.621,0.363,,
2016moreSASmut_exp9006.tif (blue),I,shade,npr3,3,10,5.851,27.762,14.174,309.059,90.001,0.479,,
2016moreSASmut_exp9006.tif (blue),I,shade,npr3,3,11,3.194,23.742,10.527,196.292,76.539,0.421,,
2016moreSASmut_exp9007.tif (blue),I,sun,Col,2,1,3.702,7.651,7.019,42.176,30.649,0.564,,
2016moreSASmut_exp9007.tif (blue),I,sun,Col,2,2,3.421,7.057,6.312,34.984,31.327,0.448,,
2016moreSASmut_exp9007.tif (blue),I,sun,Col,2,3,6.476,11.343,9.34,83.202,52.578,0.378,,
2016moreSASmut_exp9007.tif (blue),I,sun,Col,2,4,7.637,12.083,10.592,100.52,45.212,0.618,,
2016moreSASmut_exp9007.tif (blue),I,sun,Col,2,5,10.872,17.622,12.648,175.053,62.145,0.57,,
2016moreSASmut_exp9007.tif (blue),I,sun,Col,2,6,11.063,18.329,13.199,190.016,64.601,0.572,,
2016moreSASmut_exp9007.tif (blue),I,sun,Col,2,7,12.317,23.466,14.394,265.286,77.724,0.552,,
2016moreSASmut_exp9007.tif (blue),I,sun,Col,2,8,10.306,26.193,15.662,322.202,93.218,0.466,,
2016moreSASmut_exp9007.tif (blue),I,sun,Col,2,9,12.355,25.723,11.01,222.437,75.777,0.487,,
2016moreSASmut_exp9007.tif (blue),I,sun,Col,2,10,7.226,26.84,10.306,217.249,76.623,0.465,,
2016moreSASmut_exp9007.tif (blue),I,sun,Col,2,11,3.778,24.606,9.469,183,70.358,0.465,,
2016moreSASmut_exp9007.tif (blue),I,sun,Col,2,12,0.703,23.184,9.653,175.767,68.495,0.471,,
2016moreSASmut_exp9007.tif (blue),I,sun,Col,3,1,6.18,6.343,5.424,27.023,31.073,0.352,,
2016moreSASmut_exp9007.tif (blue),I,sun,Col,3,3,7.446,12.559,9.894,97.586,45.72,0.587,,
2016moreSASmut_exp9007.tif (blue),I,sun,Col,3,4,8.257,17.651,12.307,170.613,61.045,0.575,,
2016moreSASmut_exp9007.tif (blue),I,sun,Col,3,5,8.946,18,10.475,148.084,64.516,0.447,,
2016moreSASmut_exp9007.tif (blue),I,sun,Col,3,6,8.586,23.813,16.171,302.435,84.413,0.533,,
2016moreSASmut_exp9007.tif (blue),I,sun,Col,3,7,6.163,24.555,9.765,188.319,70.527,0.476,,
2016moreSASmut_exp9007.tif (blue),I,sun,Col,3,8,7.505,19.845,13.697,213.48,69.342,0.558,,
2016moreSASmut_exp9007.tif (blue),I,sun,Col,3,9,1.922,21.362,11.507,193.053,69.935,0.496,,
2016moreSASmut_exp9007.tif (blue),I,sun,Col,3,10,1.492,24.617,11.043,213.503,74.845,0.479,,
2016moreSASmut_exp9007.tif (blue),I,sun,Col,4,3,8.855,8.653,7.872,53.5,35.391,0.537,,
2016moreSASmut_exp9007.tif (blue),I,sun,Col,4,4,9.069,18.077,12.328,175.03,63.161,0.551,,
2016moreSASmut_exp9007.tif (blue),I,sun,Col,4,5,9.466,22.509,15.503,274.082,76.962,0.581,,
2016moreSASmut_exp9007.tif (blue),I,sun,Col,4,6,7.623,20.21,13.115,208.173,70.358,0.528,,
2016moreSASmut_exp9007.tif (blue),I,sun,Col,4,7,8.051,23.405,16.061,295.25,86.191,0.499,,
2016moreSASmut_exp9007.tif (blue),I,sun,Col,4,8,2.837,21.264,12.304,205.482,74.676,0.463,,
2016moreSASmut_exp9007.tif (blue),I,sun,Col,4,9,5.895,25.333,11.076,220.369,74.845,0.494,,
2016moreSASmut_exp9007.tif (blue),I,sun,Col,4,10,2.969,24.64,11.484,222.247,73.237,0.521,,
2016moreSASmut_exp9008.tif (blue),I,shade,Col,2,1,3.595,6.293,5.676,28.052,24.723,0.577,,
2016moreSASmut_exp9008.tif (blue),I,shade,Col,2,4,7.717,11.47,9.864,88.858,44.789,0.557,,
2016moreSASmut_exp9008.tif (blue),I,shade,Col,2,5,9.15,15.674,10.376,127.736,53.594,0.559,,
2016moreSASmut_exp9008.tif (blue),I,shade,Col,2,6,8.574,17.374,10.942,149.308,59.097,0.537,,
2016moreSASmut_exp9008.tif (blue),I,shade,Col,2,7,6.381,22.446,11.733,206.851,72.221,0.498,,
2016moreSASmut_exp9008.tif (blue),I,shade,Col,2,8,8.073,21.754,10.768,183.969,65.786,0.534,,
2016moreSASmut_exp9008.tif (blue),I,shade,Col,2,9,8.605,20.141,12.5,197.722,69.088,0.521,,
2016moreSASmut_exp9008.tif (blue),I,shade,Col,2,10,3.523,20.683,10.385,168.7,65.109,0.5,,
2016moreSASmut_exp9008.tif (blue),I,shade,Col,2,11,3.286,17.744,8.882,123.776,56.219,0.492,,
2016moreSASmut_exp9008.tif (blue),I,shade,Col,3,1,4.074,8.659,6.927,47.109,41.063,0.351,,
2016moreSASmut_exp9008.tif (blue),I,shade,Col,3,2,5.364,9.174,7.676,55.305,36.999,0.508,,
2016moreSASmut_exp9008.tif (blue),I,shade,Col,3,3,9.985,13.372,8.832,92.76,51.308,0.443,,
2016moreSASmut_exp9008.tif (blue),I,shade,Col,3,4,8.042,14.54,10.859,124.012,55.287,0.51,,
2016moreSASmut_exp9008.tif (blue),I,shade,Col,3,5,10.895,21.988,14.869,256.781,80.349,0.5,,
2016moreSASmut_exp9008.tif (blue),I,shade,Col,3,6,10.645,24.147,14.587,276.641,84.159,0.491,,
2016moreSASmut_exp9008.tif (blue),I,shade,Col,3,7,9.544,23.077,13.87,251.383,79.502,0.5,,
2016moreSASmut_exp9008.tif (blue),I,shade,Col,3,8,7.482,24.325,13.139,251.017,80.433,0.488,,
2016moreSASmut_exp9008.tif (blue),I,shade,Col,3,9,5.706,23.299,12.233,223.849,75.861,0.489,,
2016moreSASmut_exp9008.tif (blue),I,shade,Col,3,10,2.358,18.515,10.003,145.462,60.96,0.492,,
2016moreSASmut_exp9008.tif (blue),I,shade,Col,4,1,7.57,7.704,6.649,40.229,29.125,0.596,,
2016moreSASmut_exp9008.tif (blue),I,shade,Col,4,2,5.728,6.417,5.553,27.989,37.761,0.247,,
2016moreSASmut_exp9008.tif (blue),I,shade,Col,4,3,6.445,11.896,8.598,80.33,44.111,0.519,,
2016moreSASmut_exp9008.tif (blue),I,shade,Col,4,4,10.5,15.188,10.559,125.959,52.832,0.567,,
2016moreSASmut_exp9008.tif (blue),I,shade,Col,4,5,12.265,18.11,11.527,163.951,62.23,0.532,,
2016moreSASmut_exp9008.tif (blue),I,shade,Col,4,6,10.497,19.123,11.47,172.276,65.617,0.503,,
2016moreSASmut_exp9008.tif (blue),I,shade,Col,4,7,12.089,24.014,13.616,256.813,80.01,0.504,,
2016moreSASmut_exp9008.tif (blue),I,shade,Col,4,8,10.604,20.089,13.811,217.91,77.301,0.458,,
2016moreSASmut_exp9008.tif (blue),I,shade,Col,4,9,10.421,27.856,13.791,301.713,87.376,0.497,,
2016moreSASmut_exp9008.tif (blue),I,shade,Col,4,10,8.286,25.974,11.923,243.231,82.211,0.452,,
2016moreSASmut_exp9009.tif (blue),I,shade,npr3,3,1,4.677,5.892,5.765,26.679,24.638,0.552,,
2016moreSASmut_exp9009.tif (blue),I,shade,npr3,3,2,5.003,8.451,8.028,53.283,35.052,0.545,,
2016moreSASmut_exp9009.tif (blue),I,shade,npr3,3,5,9.247,13.843,8.672,94.287,50.546,0.464,,
2016moreSASmut_exp9009.tif (blue),I,shade,npr3,3,6,8.225,17.722,10.39,144.625,58.42,0.533,,
2016moreSASmut_exp9009.tif (blue),I,shade,npr3,3,7,7.093,16.626,9.602,125.381,54.695,0.527,,
2016moreSASmut_exp9009.tif (blue),I,shade,npr3,3,8,3.937,17.892,7.704,108.265,55.203,0.446,,
2016moreSASmut_exp9009.tif (blue),I,shade,npr3,3,9,2.212,16.287,7.876,100.745,51.223,0.483,,
2016moreSASmut_exp9009.tif (blue),I,shade,NahG,1,1,4.913,7.989,7.112,44.625,31.327,0.571,,
2016moreSASmut_exp9009.tif (blue),I,shade,NahG,1,2,1.982,7.934,7.119,44.362,35.56,0.441,,
2016moreSASmut_exp9009.tif (blue),I,shade,NahG,1,3,7.949,12.33,10.785,104.433,47.159,0.59,,
2016moreSASmut_exp9009.tif (blue),I,shade,NahG,1,4,7.136,7.477,5.85,34.355,29.633,0.492,,
2016moreSASmut_exp9009.tif (blue),I,shade,NahG,1,5,10.346,14.861,13.031,152.089,59.351,0.543,,
2016moreSASmut_exp9009.tif (blue),I,shade,NahG,1,6,10.621,17.489,12.979,178.281,63.754,0.551,,
2016moreSASmut_exp9009.tif (blue),I,shade,NahG,1,7,6.089,17.171,11.412,153.898,59.605,0.544,,
2016moreSASmut_exp9009.tif (blue),I,shade,NahG,1,8,7.141,23.79,13.154,245.781,81.365,0.467,,
2016moreSASmut_exp9009.tif (blue),I,shade,NahG,1,9,3.711,19.117,10.425,156.521,66.548,0.444,,
2016moreSASmut_exp9009.tif (blue),I,shade,NahG,1,10,2.251,20.771,11.191,182.564,67.818,0.499,,
2016moreSASmut_exp9009.tif (blue),I,shade,NahG,1,11,0.573,19.019,9.814,146.605,61.637,0.485,,
2016moreSASmut_exp9009.tif (blue),I,shade,npr2/3/4,5,1,5.244,5.752,5.237,23.659,22.775,0.573,,
2016moreSASmut_exp9009.tif (blue),I,shade,npr2/3/4,5,2,5.838,8.589,6.754,45.557,30.988,0.596,,
2016moreSASmut_exp9009.tif (blue),I,shade,npr2/3/4,5,3,6.348,9.137,7.211,51.745,34.629,0.542,,
2016moreSASmut_exp9009.tif (blue),I,shade,npr2/3/4,5,4,8.159,13.926,8.148,89.116,44.704,0.56,,
2016moreSASmut_exp9009.tif (blue),I,shade,npr2/3/4,5,5,9.2,16.067,9.155,115.525,52.324,0.53,,
2016moreSASmut_exp9009.tif (blue),I,shade,npr2/3/4,5,6,9.337,18.182,10.031,143.251,59.69,0.505,,
2016moreSASmut_exp9009.tif (blue),I,shade,npr2/3/4,5,7,8.183,18.789,9.89,145.942,61.468,0.485,,
2016moreSASmut_exp9009.tif (blue),I,shade,npr2/3/4,5,8,5.165,18.579,8.625,125.862,57.235,0.483,,
2016moreSASmut_exp9009.tif (blue),I,shade,npr2/3/4,5,9,2.566,17.26,7.128,96.634,51.731,0.454,,
2016moreSASmut_exp9009.tif (blue),I,shade,Col,5,1,8.858,9.831,9.512,73.448,40.386,0.566,,
2016moreSASmut_exp9009.tif (blue),I,shade,Col,5,2,7.398,8.451,6.646,44.115,37.253,0.399,,
2016moreSASmut_exp9009.tif (blue),I,shade,Col,5,3,13.829,14.915,11.983,140.372,58.166,0.521,,
2016moreSASmut_exp9009.tif (blue),I,shade,Col,5,4,10.527,13.318,11.904,124.516,55.626,0.506,,
2016moreSASmut_exp9009.tif (blue),I,shade,Col,5,5,14.134,22.111,13.878,241,75.777,0.527,,
