"","setfiles","variable","value","treatment","promoter","line","date.time","ZT"
"22591","exp5149","exp5_set2_sun_plate3_YUC5_line3_rep1",0.000109649824810987,"sun","YUC5","line3",2016-06-27 01:26:00,43.4333333333333
"22601","exp5150","exp5_set2_sun_plate3_YUC5_line3_rep1",0.000108417850597675,"sun","YUC5","line3",2016-06-27 01:41:00,43.6833333333333
"22611","exp5151","exp5_set2_sun_plate3_YUC5_line3_rep1",0.000116425664170805,"sun","YUC5","line3",2016-06-27 01:56:00,43.9333333333333
"22621","exp5152","exp5_set2_sun_plate3_YUC5_line3_rep1",0.000111497784153869,"sun","YUC5","line3",2016-06-27 02:11:00,44.1833333333333
"22631","exp5153","exp5_set2_sun_plate3_YUC5_line3_rep1",0.000115985675567032,"sun","YUC5","line3",2016-06-27 02:26:00,44.4333333333333
"22641","exp5154","exp5_set2_sun_plate3_YUC5_line3_rep1",0.000119681575657893,"sun","YUC5","line3",2016-06-27 02:41:00,44.6833333333333
"22651","exp5155","exp5_set2_sun_plate3_YUC5_line3_rep1",0.000121705516935577,"sun","YUC5","line3",2016-06-27 02:56:00,44.9333333333333
"22661","exp5156","exp5_set2_sun_plate3_YUC5_line3_rep1",0.00011448971331518,"sun","YUC5","line3",2016-06-27 03:11:00,45.1833333333333
"22671","exp5157","exp5_set2_sun_plate3_YUC5_line3_rep1",0.000122233501148372,"sun","YUC5","line3",2016-06-27 03:26:00,45.4333333333333
"22681","exp5158","exp5_set2_sun_plate3_YUC5_line3_rep1",0.000114841704572655,"sun","YUC5","line3",2016-06-27 03:41:00,45.6833333333333
"22691","exp5159","exp5_set2_sun_plate3_YUC5_line3_rep1",0.000124785422126905,"sun","YUC5","line3",2016-06-27 03:56:00,45.9333333333333
"22701","exp5160","exp5_set2_sun_plate3_YUC5_line3_rep1",0.000117393638625174,"sun","YUC5","line3",2016-06-27 04:11:00,46.1833333333333
"22711","exp5161","exp5_set2_sun_plate3_YUC5_line3_rep1",0.000118889597864325,"sun","YUC5","line3",2016-06-27 04:26:00,46.4333333333333
"22721","exp5162","exp5_set2_sun_plate3_YUC5_line3_rep1",0.000121441524754573,"sun","YUC5","line3",2016-06-27 04:41:00,46.6833333333333
"22731","exp5163","exp5_set2_sun_plate3_YUC5_line3_rep1",0.000120121563135456,"sun","YUC5","line3",2016-06-27 04:56:00,46.9333333333333
"22741","exp5164","exp5_set2_sun_plate3_YUC5_line3_rep1",0.00012434543607398,"sun","YUC5","line3",2016-06-27 05:11:00,47.1833333333333
"22751","exp5165","exp5_set2_sun_plate3_YUC5_line3_rep1",0.000119417583110959,"sun","YUC5","line3",2016-06-27 05:26:00,47.4333333333333
"22761","exp5166","exp5_set2_sun_plate3_YUC5_line3_rep1",8.56261379169609e-05,"sun","YUC5","line3",2016-06-27 05:41:00,47.6833333333333
"22771","exp5167","exp5_set2_sun_plate3_YUC5_line3_rep1",0.000115281693524594,"sun","YUC5","line3",2016-06-27 05:56:00,47.9333333333333
"23111","exp55","exp5_set2_sun_plate3_YUC5_line3_rep2",0,"sun","YUC5","line3",2016-06-25 13:26:00,7.43333333333333
"23121","exp59","exp5_set2_sun_plate3_YUC5_line3_rep2",5.98450587929733e-06,"sun","YUC5","line3",2016-06-25 14:26:00,8.43333333333333
"23131","exp513","exp5_set2_sun_plate3_YUC5_line3_rep2",1.02088480247176e-05,"sun","YUC5","line3",2016-06-25 15:26:00,9.43333333333333
"23141","exp517","exp5_set2_sun_plate3_YUC5_line3_rep2",1.97135726232034e-05,"sun","YUC5","line3",2016-06-25 16:26:00,10.4333333333333
"23151","exp521","exp5_set2_sun_plate3_YUC5_line3_rep2",1.67214384916292e-06,"sun","YUC5","line3",2016-06-25 17:26:00,11.4333333333333
"23161","exp525","exp5_set2_sun_plate3_YUC5_line3_rep2",1.73373973453295e-05,"sun","YUC5","line3",2016-06-25 18:26:00,12.4333333333333
"23171","exp529","exp5_set2_sun_plate3_YUC5_line3_rep2",4.95474403123808e-05,"sun","YUC5","line3",2016-06-25 19:26:00,13.4333333333333
"23181","exp533","exp5_set2_sun_plate3_YUC5_line3_rep2",4.40031398909468e-05,"sun","YUC5","line3",2016-06-25 20:26:00,14.4333333333333
"23191","exp537","exp5_set2_sun_plate3_YUC5_line3_rep2",3.47625918415417e-05,"sun","YUC5","line3",2016-06-25 21:26:00,15.4333333333333
"23201","exp541","exp5_set2_sun_plate3_YUC5_line3_rep2",7.01403696119485e-05,"sun","YUC5","line3",2016-06-25 22:26:00,16.4333333333333
"23211","exp542","exp5_set2_sun_plate3_YUC5_line3_rep2",6.35401037669681e-05,"sun","YUC5","line3",2016-06-25 22:41:00,16.6833333333333
"23221","exp543","exp5_set2_sun_plate3_YUC5_line3_rep2",3.48505973413182e-05,"sun","YUC5","line3",2016-06-25 22:56:00,16.9333333333333
"23231","exp544","exp5_set2_sun_plate3_YUC5_line3_rep2",7.55965665817371e-05,"sun","YUC5","line3",2016-06-25 23:11:00,17.1833333333333
"23241","exp545","exp5_set2_sun_plate3_YUC5_line3_rep2",7.4892542325955e-05,"sun","YUC5","line3",2016-06-25 23:26:00,17.4333333333333
"23251","exp546","exp5_set2_sun_plate3_YUC5_line3_rep2",4.47071792208931e-05,"sun","YUC5","line3",2016-06-25 23:41:00,17.6833333333333
"23261","exp547","exp5_set2_sun_plate3_YUC5_line3_rep2",9.13490194562883e-05,"sun","YUC5","line3",2016-06-25 23:56:00,17.9333333333333
"23271","exp548","exp5_set2_sun_plate3_YUC5_line3_rep2",8.28127953909075e-05,"sun","YUC5","line3",2016-06-26 00:11:00,18.1833333333333
"23281","exp549","exp5_set2_sun_plate3_YUC5_line3_rep2",8.5892882065508e-05,"sun","YUC5","line3",2016-06-26 00:26:00,18.4333333333333
"23291","exp550","exp5_set2_sun_plate3_YUC5_line3_rep2",8.54528700848789e-05,"sun","YUC5","line3",2016-06-26 00:41:00,18.6833333333333
"23301","exp551","exp5_set2_sun_plate3_YUC5_line3_rep2",3.90748549641273e-05,"sun","YUC5","line3",2016-06-26 00:56:00,18.9333333333333
"23311","exp552","exp5_set2_sun_plate3_YUC5_line3_rep2",8.47488506394711e-05,"sun","YUC5","line3",2016-06-26 01:11:00,19.1833333333333
"23321","exp553","exp5_set2_sun_plate3_YUC5_line3_rep2",8.88849599647301e-05,"sun","YUC5","line3",2016-06-26 01:26:00,19.4333333333333
"23331","exp554","exp5_set2_sun_plate3_YUC5_line3_rep2",7.92926882873246e-05,"sun","YUC5","line3",2016-06-26 01:41:00,19.6833333333333
"23341","exp555","exp5_set2_sun_plate3_YUC5_line3_rep2",7.36604990514422e-05,"sun","YUC5","line3",2016-06-26 01:56:00,19.9333333333333
"23351","exp556","exp5_set2_sun_plate3_YUC5_line3_rep2",8.96769795453167e-05,"sun","YUC5","line3",2016-06-26 02:11:00,20.1833333333333
"23361","exp557","exp5_set2_sun_plate3_YUC5_line3_rep2",5.33316331257083e-05,"sun","YUC5","line3",2016-06-26 02:26:00,20.4333333333333
"23371","exp558","exp5_set2_sun_plate3_YUC5_line3_rep2",8.10527429138119e-05,"sun","YUC5","line3",2016-06-26 02:41:00,20.6833333333333
"23381","exp559","exp5_set2_sun_plate3_YUC5_line3_rep2",8.09647402313374e-05,"sun","YUC5","line3",2016-06-26 02:56:00,20.9333333333333
"23391","exp560","exp5_set2_sun_plate3_YUC5_line3_rep2",8.38688258504305e-05,"sun","YUC5","line3",2016-06-26 03:11:00,21.1833333333333
"23401","exp561","exp5_set2_sun_plate3_YUC5_line3_rep2",8.4924855535462e-05,"sun","YUC5","line3",2016-06-26 03:26:00,21.4333333333333
"23411","exp562","exp5_set2_sun_plate3_YUC5_line3_rep2",9.59251187779842e-05,"sun","YUC5","line3",2016-06-26 03:41:00,21.6833333333333
"23421","exp563","exp5_set2_sun_plate3_YUC5_line3_rep2",8.4924855535462e-05,"sun","YUC5","line3",2016-06-26 03:56:00,21.9333333333333
"23431","exp564","exp5_set2_sun_plate3_YUC5_line3_rep2",0.000107541305716552,"sun","YUC5","line3",2016-06-26 04:11:00,22.1833333333333
"23441","exp565","exp5_set2_sun_plate3_YUC5_line3_rep2",9.90931790383343e-05,"sun","YUC5","line3",2016-06-26 04:26:00,22.4333333333333
"23451","exp566","exp5_set2_sun_plate3_YUC5_line3_rep2",9.39010766387582e-05,"sun","YUC5","line3",2016-06-26 04:41:00,22.6833333333333
"23461","exp567","exp5_set2_sun_plate3_YUC5_line3_rep2",8.63328939111341e-05,"sun","YUC5","line3",2016-06-26 04:56:00,22.9333333333333
"23471","exp568","exp5_set2_sun_plate3_YUC5_line3_rep2",9.64531293057291e-05,"sun","YUC5","line3",2016-06-26 05:11:00,23.1833333333333
"23481","exp569","exp5_set2_sun_plate3_YUC5_line3_rep2",0.000103317248559165,"sun","YUC5","line3",2016-06-26 05:26:00,23.4333333333333
"23491","exp570","exp5_set2_sun_plate3_YUC5_line3_rep2",9.01169902363108e-05,"sun","YUC5","line3",2016-06-26 05:41:00,23.6833333333333
"23501","exp571","exp5_set2_sun_plate3_YUC5_line3_rep2",9.75091497785741e-05,"sun","YUC5","line3",2016-06-26 05:56:00,23.9333333333333
"23511","exp574","exp5_set2_sun_plate3_YUC5_line3_rep2",8.81809421926505e-05,"sun","YUC5","line3",2016-06-26 06:41:00,24.6833333333333
"23521","exp576","exp5_set2_sun_plate3_YUC5_line3_rep2",0.000108069311991699,"sun","YUC5","line3",2016-06-26 07:11:00,25.1833333333333
"23531","exp578","exp5_set2_sun_plate3_YUC5_line3_rep2",8.45728457257167e-05,"sun","YUC5","line3",2016-06-26 07:41:00,25.6833333333333
"23541","exp589","exp5_set2_sun_plate3_YUC5_line3_rep2",6.88203188587977e-05,"sun","YUC5","line3",2016-06-26 10:26:00,28.4333333333333
"23551","exp5106","exp5_set2_sun_plate3_YUC5_line3_rep2",1.79534431623551e-05,"sun","YUC5","line3",2016-06-26 14:41:00,32.6833333333333
"23561","exp5121","exp5_set2_sun_plate3_YUC5_line3_rep2",6.90843291089038e-05,"sun","YUC5","line3",2016-06-26 18:26:00,36.4333333333333
"23571","exp5137","exp5_set2_sun_plate3_YUC5_line3_rep2",9.02929944750497e-05,"sun","YUC5","line3",2016-06-26 22:26:00,40.4333333333333
"23581","exp5138","exp5_set2_sun_plate3_YUC5_line3_rep2",9.9533186855183e-05,"sun","YUC5","line3",2016-06-26 22:41:00,40.6833333333333
"23591","exp5139","exp5_set2_sun_plate3_YUC5_line3_rep2",9.14370215028271e-05,"sun","YUC5","line3",2016-06-26 22:56:00,40.9333333333333
"23601","exp5140","exp5_set2_sun_plate3_YUC5_line3_rep2",9.05570007923018e-05,"sun","YUC5","line3",2016-06-26 23:11:00,41.1833333333333
"23611","exp5141","exp5_set2_sun_plate3_YUC5_line3_rep2",8.33408107183686e-05,"sun","YUC5","line3",2016-06-26 23:26:00,41.4333333333333
"23621","exp5142","exp5_set2_sun_plate3_YUC5_line3_rep2",8.57168772903094e-05,"sun","YUC5","line3",2016-06-26 23:41:00,41.6833333333333
"23631","exp5143","exp5_set2_sun_plate3_YUC5_line3_rep2",8.29007979596952e-05,"sun","YUC5","line3",2016-06-26 23:56:00,41.9333333333333
"23641","exp5144","exp5_set2_sun_plate3_YUC5_line3_rep2",8.3076803079507e-05,"sun","YUC5","line3",2016-06-27 00:11:00,42.1833333333333
"23651","exp5145","exp5_set2_sun_plate3_YUC5_line3_rep2",8.00847131330329e-05,"sun","YUC5","line3",2016-06-27 00:26:00,42.4333333333333
"23661","exp5146","exp5_set2_sun_plate3_YUC5_line3_rep2",8.74769240795104e-05,"sun","YUC5","line3",2016-06-27 00:41:00,42.6833333333333
"23671","exp5147","exp5_set2_sun_plate3_YUC5_line3_rep2",9.18770316573614e-05,"sun","YUC5","line3",2016-06-27 00:56:00,42.9333333333333
"23681","exp5148","exp5_set2_sun_plate3_YUC5_line3_rep2",9.40770804156443e-05,"sun","YUC5","line3",2016-06-27 01:11:00,43.1833333333333
"23691","exp5149","exp5_set2_sun_plate3_YUC5_line3_rep2",8.93249708973087e-05,"sun","YUC5","line3",2016-06-27 01:26:00,43.4333333333333
"23701","exp5150","exp5_set2_sun_plate3_YUC5_line3_rep2",8.7388921791387e-05,"sun","YUC5","line3",2016-06-27 01:41:00,43.6833333333333
"23711","exp5151","exp5_set2_sun_plate3_YUC5_line3_rep2",9.50451008066011e-05,"sun","YUC5","line3",2016-06-27 01:56:00,43.9333333333333
"23721","exp5152","exp5_set2_sun_plate3_YUC5_line3_rep2",8.84449488971484e-05,"sun","YUC5","line3",2016-06-27 02:11:00,44.1833333333333
"23731","exp5153","exp5_set2_sun_plate3_YUC5_line3_rep2",9.22290396836445e-05,"sun","YUC5","line3",2016-06-27 02:26:00,44.4333333333333
"23741","exp5154","exp5_set2_sun_plate3_YUC5_line3_rep2",9.61891240649493e-05,"sun","YUC5","line3",2016-06-27 02:41:00,44.6833333333333
"23751","exp5155","exp5_set2_sun_plate3_YUC5_line3_rep2",9.98851930162914e-05,"sun","YUC5","line3",2016-06-27 02:56:00,44.9333333333333
"23761","exp5156","exp5_set2_sun_plate3_YUC5_line3_rep2",9.09090091418818e-05,"sun","YUC5","line3",2016-06-27 03:11:00,45.1833333333333
"23771","exp5157","exp5_set2_sun_plate3_YUC5_line3_rep2",9.64531293057291e-05,"sun","YUC5","line3",2016-06-27 03:26:00,45.4333333333333
"23781","exp5158","exp5_set2_sun_plate3_YUC5_line3_rep2",9.48690971469546e-05,"sun","YUC5","line3",2016-06-27 03:41:00,45.6833333333333
"23791","exp5159","exp5_set2_sun_plate3_YUC5_line3_rep2",0.000101469219664807,"sun","YUC5","line3",2016-06-27 03:56:00,45.9333333333333
"23801","exp5160","exp5_set2_sun_plate3_YUC5_line3_rep2",0.000104549266506382,"sun","YUC5","line3",2016-06-27 04:11:00,46.1833333333333
"23811","exp5161","exp5_set2_sun_plate3_YUC5_line3_rep2",9.39010766387582e-05,"sun","YUC5","line3",2016-06-27 04:26:00,46.4333333333333
"23821","exp5162","exp5_set2_sun_plate3_YUC5_line3_rep2",0.000100325200591556,"sun","YUC5","line3",2016-06-27 04:41:00,46.6833333333333
"23831","exp5163","exp5_set2_sun_plate3_YUC5_line3_rep2",9.61891240649493e-05,"sun","YUC5","line3",2016-06-27 04:56:00,46.9333333333333
"23841","exp5164","exp5_set2_sun_plate3_YUC5_line3_rep2",0.000102701239192982,"sun","YUC5","line3",2016-06-27 05:11:00,47.1833333333333
"23851","exp5165","exp5_set2_sun_plate3_YUC5_line3_rep2",9.75091497785741e-05,"sun","YUC5","line3",2016-06-27 05:26:00,47.4333333333333
"23861","exp5166","exp5_set2_sun_plate3_YUC5_line3_rep2",6.30120811955237e-05,"sun","YUC5","line3",2016-06-27 05:41:00,47.6833333333333
"23871","exp5167","exp5_set2_sun_plate3_YUC5_line3_rep2",9.19650336719258e-05,"sun","YUC5","line3",2016-06-27 05:56:00,47.9333333333333
"4790","exp6106","exp6_set1_shade_plate1_YUC5_line1_rep1",0,"shade","YUC5","line1",2016-07-04 13:26:00,7.43333333333333
"4791","exp6109","exp6_set1_shade_plate1_YUC5_line1_rep1",-3.55397362987731e-05,"shade","YUC5","line1",2016-07-04 14:11:00,8.18333333333333
"4792","exp6113","exp6_set1_shade_plate1_YUC5_line1_rep1",1.75056373876714e-05,"shade","YUC5","line1",2016-07-04 15:11:00,9.18333333333333
"4793","exp6117","exp6_set1_shade_plate1_YUC5_line1_rep1",1.79454747879504e-05,"shade","YUC5","line1",2016-07-04 16:11:00,10.1833333333333
"4794","exp6121","exp6_set1_shade_plate1_YUC5_line1_rep1",-3.25487346515274e-05,"shade","YUC5","line1",2016-07-04 17:11:00,11.1833333333333
"4795","exp6125","exp6_set1_shade_plate1_YUC5_line1_rep1",5.63867455234401e-05,"shade","YUC5","line1",2016-07-04 18:11:00,12.1833333333333
"4796","exp6129","exp6_set1_shade_plate1_YUC5_line1_rep1",0.000121831312380749,"shade","YUC5","line1",2016-07-04 19:11:00,13.1833333333333
"4797","exp6133","exp6_set1_shade_plate1_YUC5_line1_rep1",0.00015472840082964,"shade","YUC5","line1",2016-07-04 20:11:00,14.1833333333333
"4798","exp6137","exp6_set1_shade_plate1_YUC5_line1_rep1",0.000156575541307546,"shade","YUC5","line1",2016-07-04 21:11:00,15.1833333333333
"4799","exp6141","exp6_set1_shade_plate1_YUC5_line1_rep1",0.000153760850110984,"shade","YUC5","line1",2016-07-04 22:11:00,16.1833333333333
"4800","exp6173","exp6_set1_shade_plate1_YUC5_line1_rep1",0.000104590827415763,"shade","YUC5","line1",2016-07-05 06:11:00,24.1833333333333
"4801","exp6175","exp6_set1_shade_plate1_YUC5_line1_rep1",0.000163348369493832,"shade","YUC5","line1",2016-07-05 06:41:00,24.6833333333333
"4802","exp6177","exp6_set1_shade_plate1_YUC5_line1_rep1",0.000213395945451111,"shade","YUC5","line1",2016-07-05 07:11:00,25.1833333333333
"4803","exp6189","exp6_set1_shade_plate1_YUC5_line1_rep1",0.000105998221666681,"shade","YUC5","line1",2016-07-05 10:11:00,28.1833333333333
"4804","exp6205","exp6_set1_shade_plate1_YUC5_line1_rep1",2.49828549456765e-05,"shade","YUC5","line1",2016-07-05 14:11:00,32.1833333333333
"4805","exp6221","exp6_set1_shade_plate1_YUC5_line1_rep1",0.000106877842377173,"shade","YUC5","line1",2016-07-05 18:11:00,36.1833333333333
"4806","exp6237","exp6_set1_shade_plate1_YUC5_line1_rep1",0.000216562341769588,"shade","YUC5","line1",2016-07-05 22:11:00,40.1833333333333
"4807","exp6269","exp6_set1_shade_plate1_YUC5_line1_rep1",0.000143733468096485,"shade","YUC5","line1",2016-07-06 06:11:00,48.1833333333333
"4808","exp6271","exp6_set1_shade_plate1_YUC5_line1_rep1",0.000188592267164722,"shade","YUC5","line1",2016-07-06 06:41:00,48.6833333333333
"4809","exp6273","exp6_set1_shade_plate1_YUC5_line1_rep1",0.000252447681056367,"shade","YUC5","line1",2016-07-06 07:11:00,49.1833333333333
"4810","exp6285","exp6_set1_shade_plate1_YUC5_line1_rep1",0.000161237361520961,"shade","YUC5","line1",2016-07-06 10:11:00,52.1833333333333
"4811","exp6301","exp6_set1_shade_plate1_YUC5_line1_rep1",5.55070940286839e-05,"shade","YUC5","line1",2016-07-06 14:11:00,56.1833333333333
"4812","exp6106","exp6_set1_shade_plate1_YUC5_line1_rep2",0,"shade","YUC5","line1",2016-07-04 13:26:00,7.43333333333333
"4813","exp6109","exp6_set1_shade_plate1_YUC5_line1_rep2",-9.44437107754936e-05,"shade","YUC5","line1",2016-07-04 14:11:00,8.18333333333333
"4814","exp6113","exp6_set1_shade_plate1_YUC5_line1_rep2",3.08643415998233e-05,"shade","YUC5","line1",2016-07-04 15:11:00,9.18333333333333
"4815","exp6117","exp6_set1_shade_plate1_YUC5_line1_rep2",0.000200738300549119,"shade","YUC5","line1",2016-07-04 16:11:00,10.1833333333333
"4816","exp6121","exp6_set1_shade_plate1_YUC5_line1_rep2",8.18638009718597e-05,"shade","YUC5","line1",2016-07-04 17:11:00,11.1833333333333
"4817","exp6125","exp6_set1_shade_plate1_YUC5_line1_rep2",0.000280920301051424,"shade","YUC5","line1",2016-07-04 18:11:00,12.1833333333333
"4818","exp6129","exp6_set1_shade_plate1_YUC5_line1_rep2",0.000119232949987946,"shade","YUC5","line1",2016-07-04 19:11:00,13.1833333333333
"4819","exp6133","exp6_set1_shade_plate1_YUC5_line1_rep2",0.000224828536552479,"shade","YUC5","line1",2016-07-04 20:11:00,14.1833333333333
"4820","exp6137","exp6_set1_shade_plate1_YUC5_line1_rep2",0.000173482439024042,"shade","YUC5","line1",2016-07-04 21:11:00,15.1833333333333
"4821","exp6141","exp6_set1_shade_plate1_YUC5_line1_rep2",0.000184824456859189,"shade","YUC5","line1",2016-07-04 22:11:00,16.1833333333333
"4822","exp6173","exp6_set1_shade_plate1_YUC5_line1_rep2",-0.000260218804609025,"shade","YUC5","line1",2016-07-05 06:11:00,24.1833333333333
"4823","exp6175","exp6_set1_shade_plate1_YUC5_line1_rep2",-6.61275358773139e-05,"shade","YUC5","line1",2016-07-05 06:41:00,24.6833333333333
"4824","exp6177","exp6_set1_shade_plate1_YUC5_line1_rep2",2.77867303353219e-05,"shade","YUC5","line1",2016-07-05 07:11:00,25.1833333333333
"4825","exp6189","exp6_set1_shade_plate1_YUC5_line1_rep2",-0.000150638014272175,"shade","YUC5","line1",2016-07-05 10:11:00,28.1833333333333
"4826","exp6205","exp6_set1_shade_plate1_YUC5_line1_rep2",-0.000374381642302524,"shade","YUC5","line1",2016-07-05 14:11:00,32.1833333333333
"4827","exp6221","exp6_set1_shade_plate1_YUC5_line1_rep2",-0.000245971072203588,"shade","YUC5","line1",2016-07-05 18:11:00,36.1833333333333
"4828","exp6237","exp6_set1_shade_plate1_YUC5_line1_rep2",-6.8325976762651e-05,"shade","YUC5","line1",2016-07-05 22:11:00,40.1833333333333
"4829","exp6269","exp6_set1_shade_plate1_YUC5_line1_rep2",-0.000297158025396982,"shade","YUC5","line1",2016-07-06 06:11:00,48.1833333333333
"4830","exp6271","exp6_set1_shade_plate1_YUC5_line1_rep2",-0.000237440089900787,"shade","YUC5","line1",2016-07-06 06:41:00,48.6833333333333
"4831","exp6273","exp6_set1_shade_plate1_YUC5_line1_rep2",-0.00012029809498415,"shade","YUC5","line1",2016-07-06 07:11:00,49.1833333333333
"4832","exp6285","exp6_set1_shade_plate1_YUC5_line1_rep2",-0.000362507582622129,"shade","YUC5","line1",2016-07-06 10:11:00,52.1833333333333
"4833","exp6301","exp6_set1_shade_plate1_YUC5_line1_rep2",-0.000513447349099749,"shade","YUC5","line1",2016-07-06 14:11:00,56.1833333333333
"4834","exp6106","exp6_set1_shade_plate2_YUC8_line2_rep1",0,"shade","YUC8","line2",2016-07-04 13:26:00,7.43333333333333
"4835","exp6109","exp6_set1_shade_plate2_YUC8_line2_rep1",1.29348720072642e-05,"shade","YUC8","line2",2016-07-04 14:11:00,8.18333333333333
"4836","exp6113","exp6_set1_shade_plate2_YUC8_line2_rep1",0.000134270643869172,"shade","YUC8","line2",2016-07-04 15:11:00,9.18333333333333
"4837","exp6117","exp6_set1_shade_plate2_YUC8_line2_rep1",0.000174830942953008,"shade","YUC8","line2",2016-07-04 16:11:00,10.1833333333333
"4838","exp6121","exp6_set1_shade_plate2_YUC8_line2_rep1",0.000186708471943575,"shade","YUC8","line2",2016-07-04 17:11:00,11.1833333333333
"4839","exp6125","exp6_set1_shade_plate2_YUC8_line2_rep1",0.000306797994699792,"shade","YUC8","line2",2016-07-04 18:11:00,12.1833333333333
"4840","exp6129","exp6_set1_shade_plate2_YUC8_line2_rep1",0.000325008500009716,"shade","YUC8","line2",2016-07-04 19:11:00,13.1833333333333
"4841","exp6133","exp6_set1_shade_plate2_YUC8_line2_rep1",0.000356414483604794,"shade","YUC8","line2",2016-07-04 20:11:00,14.1833333333333
"4842","exp6137","exp6_set1_shade_plate2_YUC8_line2_rep1",0.00036371605690988,"shade","YUC8","line2",2016-07-04 21:11:00,15.1833333333333
"4843","exp6141","exp6_set1_shade_plate2_YUC8_line2_rep1",0.000352367812602949,"shade","YUC8","line2",2016-07-04 22:11:00,16.1833333333333
"4844","exp6173","exp6_set1_shade_plate2_YUC8_line2_rep1",0.000153099210848495,"shade","YUC8","line2",2016-07-05 06:11:00,24.1833333333333
"4845","exp6175","exp6_set1_shade_plate2_YUC8_line2_rep1",0.000199641670082684,"shade","YUC8","line2",2016-07-05 06:41:00,24.6833333333333
"4846","exp6177","exp6_set1_shade_plate2_YUC8_line2_rep1",0.00020624019589377,"shade","YUC8","line2",2016-07-05 07:11:00,25.1833333333333
"4847","exp6189","exp6_set1_shade_plate2_YUC8_line2_rep1",5.88659294109561e-05,"shade","YUC8","line2",2016-07-05 10:11:00,28.1833333333333
"4848","exp6205","exp6_set1_shade_plate2_YUC8_line2_rep1",0.000106995181116787,"shade","YUC8","line2",2016-07-05 14:11:00,32.1833333333333
"4849","exp6221","exp6_set1_shade_plate2_YUC8_line2_rep1",0.000174479014674489,"shade","YUC8","line2",2016-07-05 18:11:00,36.1833333333333
"4850","exp6237","exp6_set1_shade_plate2_YUC8_line2_rep1",0.000240112153299776,"shade","YUC8","line2",2016-07-05 22:11:00,40.1833333333333
"4851","exp6269","exp6_set1_shade_plate2_YUC8_line2_rep1",0.00012063297695164,"shade","YUC8","line2",2016-07-06 06:11:00,48.1833333333333
"4852","exp6271","exp6_set1_shade_plate2_YUC8_line2_rep1",0.000153539127701663,"shade","YUC8","line2",2016-07-06 06:41:00,48.6833333333333
"4853","exp6273","exp6_set1_shade_plate2_YUC8_line2_rep1",0.000175270853176812,"shade","YUC8","line2",2016-07-06 07:11:00,49.1833333333333
"4854","exp6285","exp6_set1_shade_plate2_YUC8_line2_rep1",5.13868339098167e-05,"shade","YUC8","line2",2016-07-06 10:11:00,52.1833333333333
"4855","exp6301","exp6_set1_shade_plate2_YUC8_line2_rep1",7.72555405355035e-05,"shade","YUC8","line2",2016-07-06 14:11:00,56.1833333333333
"4856","exp6106","exp6_set1_shade_plate2_YUC8_line2_rep2",0,"shade","YUC8","line2",2016-07-04 13:26:00,7.43333333333333
"4857","exp6109","exp6_set1_shade_plate2_YUC8_line2_rep2",3.29955044584551e-05,"shade","YUC8","line2",2016-07-04 14:11:00,8.18333333333333
"4858","exp6113","exp6_set1_shade_plate2_YUC8_line2_rep2",0.0003358149952426,"shade","YUC8","line2",2016-07-04 15:11:00,9.18333333333333
"4859","exp6117","exp6_set1_shade_plate2_YUC8_line2_rep2",0.000487200908466434,"shade","YUC8","line2",2016-07-04 16:11:00,10.1833333333333
"4860","exp6121","exp6_set1_shade_plate2_YUC8_line2_rep2",0.00055554367279953,"shade","YUC8","line2",2016-07-04 17:11:00,11.1833333333333
"4861","exp6125","exp6_set1_shade_plate2_YUC8_line2_rep2",0.000673310801612814,"shade","YUC8","line2",2016-07-04 18:11:00,12.1833333333333
"4862","exp6129","exp6_set1_shade_plate2_YUC8_line2_rep2",0.000752637683177682,"shade","YUC8","line2",2016-07-04 19:11:00,13.1833333333333
"4863","exp6133","exp6_set1_shade_plate2_YUC8_line2_rep2",0.000792739191826541,"shade","YUC8","line2",2016-07-04 20:11:00,14.1833333333333
"4864","exp6137","exp6_set1_shade_plate2_YUC8_line2_rep2",0.000766620572633769,"shade","YUC8","line2",2016-07-04 21:11:00,15.1833333333333
"4865","exp6141","exp6_set1_shade_plate2_YUC8_line2_rep2",0.00069274717047918,"shade","YUC8","line2",2016-07-04 22:11:00,16.1833333333333
"4866","exp6173","exp6_set1_shade_plate2_YUC8_line2_rep2",0.000287959316150221,"shade","YUC8","line2",2016-07-05 06:11:00,24.1833333333333
"4867","exp6175","exp6_set1_shade_plate2_YUC8_line2_rep2",0.000446123326359071,"shade","YUC8","line2",2016-07-05 06:41:00,24.6833333333333
"4868","exp6177","exp6_set1_shade_plate2_YUC8_line2_rep2",0.000492742334291307,"shade","YUC8","line2",2016-07-05 07:11:00,25.1833333333333
"4869","exp6189","exp6_set1_shade_plate2_YUC8_line2_rep2",0.00014992549635906,"shade","YUC8","line2",2016-07-05 10:11:00,28.1833333333333
"4870","exp6205","exp6_set1_shade_plate2_YUC8_line2_rep2",0.000159163353625758,"shade","YUC8","line2",2016-07-05 14:11:00,32.1833333333333
"4871","exp6221","exp6_set1_shade_plate2_YUC8_line2_rep2",0.00027370786966685,"shade","YUC8","line2",2016-07-05 18:11:00,36.1833333333333
"4872","exp6237","exp6_set1_shade_plate2_YUC8_line2_rep2",0.000417007672290026,"shade","YUC8","line2",2016-07-05 22:11:00,40.1833333333333
